Include,,,,,Run,Cooldown,TOTAL,,,,,Guess,,Notes,,,,,,,,,,,,,,,,
Location,Day,Month,Day,Date,Run Calories,Run Distance,Average Pace,Average Pace Kevin,MPH Kevin,Run Minutes,Run Seconds,Walk Calories,Walk Distance,Average Pace,Average Pace Kevin,MPH Kevin,Walk Minutes,Walk Seconds,Calories,Distance,Minutes,Seconds,Time,Kevin Intensity Meter,Town,Season,,Start Time,Notes,
Ike,Friday,3,1,3/1/19,341,2.87,7:50,7:51,7.653,22,30,22,0.29,15:01,15:32,3.866,4,30,363,3.16,27,0,0:27:00,,School,Senior Spring I,6,9:00 AM,Terrible run. Awful. GASSED. Ran about 15 minutes after waking up,
Ike,Saturday,3,2,3/2/19,871,7.3,8:12,8:14,7.3,60,0,25,0.33,15:01,15:10,3.96,5,0,896,7.63,65,0,1:05:00,,School,Senior Spring I,,10:00 AM,,
Ike,Sunday,3,3,3/3/19,282,2.36,8:27,8:29,7.08,20,0,20,0.26,15:04,15:24,3.9,4,0,302,2.62,24,0,0:24:00,,School,Senior Spring I,,10:20 AM,,
,Monday,3,4,3/4/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring I,,,,
CRCE,Tuesday,3,5,3/5/19,373,3.13,7:58,8:00,7.512,25,0,24,0.33,14:58,15:10,3.96,5,0,397,3.46,30,0,0:30:00,,School,Senior Spring I,,9:20 AM,,
,Wednesday,3,6,3/6/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring I,,,,
CRCE,Thursday,3,7,3/7/19,363,2.57,0,7:47,7.71,20,0,0,0.35,0,14:18,4.2,5,0,363,2.92,25,0,0:25:00,,School,Senior Spring I,,9:25 AM,"CRCE machine didn't show cooldown stats. Final run was either 2.56 miles or 2.57, certain on either",
Ike,Friday,3,8,3/8/19,524,4.42,7:41,7:42,7.8,34,0,24,0.33,15:04,15:10,3.96,5,0,548,4.75,39,0,0:39:00,,School,Senior Spring I,5.5,6:00 PM,,
Ike,Saturday,3,9,3/9/19,478,3.99,8:30,8:32,7.041,34,0,24,0.33,14:58,15:10,3.96,5,0,502,4.32,39,0,0:39:00,,School,Senior Spring I,6,9:40 AM,Gassed. Knee hurt . Wanted to go for 60 but so tired,
,Sunday,3,10,3/10/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring I,,,,
,Monday,3,11,3/11/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring I,,,,
CRCE,Tuesday,3,12,3/12/19,512,4.3,7:54,7:55,7.588,34,0,24,0.33,14:58,15:10,3.96,5,0,536,4.63,39,0,0:39:00,,School,Senior Spring I,4.5,8:55 AM,Knee hurt bad after run,
Ike,Wednesday,3,13,3/13/19,280,2.33,8:32,8:36,6.99,20,0,19,0.27,14:58,14:49,4.05,4,0,299,2.6,24,0,0:24:00,,School,Senior Spring I,2,11:20 AM,,
,Thursday,3,14,3/14/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring I,,,,
Ike,Friday,3,15,3/15/19,512,4.3,7:53,7:55,7.588,34,0,24,0.33,15:01,15:10,3.96,5,0,536,4.63,39,0,0:39:00,,School,Senior Spring I,4.5,8:20 PM,,
,Saturday,3,16,3/16/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring I,,,Didn't even run but knee still hurt smh,
,Sunday,3,17,3/17/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Senior Spring Break 2019,,,,
Outside,Monday,3,18,3/18/19,450,4.24,0,8:44,6.875,37,0,0,0.38,0,18:26,3.257,7,0,450,4.62,44,0,0:44:00,,Home,Senior Spring Break 2019,5,10:45 AM,Left heel hurt during run. Totally fine after run,
Outside,Tuesday,3,19,3/19/19,561,5.46,0,9:10,6.552,50,0,0,0.3,0,19:10,3.13,5,45,561,5.76,55,45,0:55:45,,Home,Senior Spring Break 2019,6,10:15 AM,"Body wasn't tired, just hurt",
Outside,Wednesday,3,20,3/20/19,439,4.21,0,9:16,6.476,39,0,0,0.3,0,20:00,3,6,0,439,4.51,45,0,0:45:00,,Home,Senior Spring Break 2019,4,11:30 AM,Wtf is going on,
Outside,Thursday,3,21,3/21/19,595,5.76,0,8:41,6.912,50,0,0,0.3,0,16:40,3.6,5,0,595,6.06,55,0,0:55:00,,Home,Senior Spring Break 2019,5,9:50 AM,March Madness Day 1!,
Outside,Friday,3,22,3/22/19,477,4.56,0,8:34,7.015,39,0,0,0.29,0,17:15,3.48,5,0,477,4.85,44,0,0:44:00,,Home,Senior Spring Break 2019,3,10:10 AM,March Madness Day 2!,
Outside,Saturday,3,23,3/23/19,432,4.13,0,8:29,7.08,35,0,0,0.26,0,19:14,3.12,5,0,432,4.39,40,0,0:40:00,,Home,Senior Spring Break 2019,3,8:25 AM,Quick run before fantasy draft,
,Sunday,3,24,3/24/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
Ike,Monday,3,25,3/25/19,512,4.3,7:53,7:55,7.588,34,0,25,0.34,15:01,14:43,4.08,5,0,537,4.64,39,0,0:39:00,,School,Senior Spring II,4.5,11:11 AM,,
CRCE,Tuesday,3,26,3/26/19,334,2.57,0,7:47,7.71,20,0,27,0.33,0,15:10,3.96,5,0,361,2.9,25,0,0:25:00,,School,Senior Spring II,3,9:25 AM,,
Ike,Wednesday,3,27,3/27/19,326,2.75,7:15,7:17,8.25,20,0,19,0.27,14:56,14:49,4.05,4,0,345,3.02,24,0,0:24:00,,School,Senior Spring II,2,11:15 AM,,
CRCE,Thursday,3,28,3/28/19,254,2.13,7:57,7:59,7.517,17,0,16,0.23,15:05,14:47,4.058,3,24,270,2.36,20,24,0:20:24,,School,Senior Spring II,3,9:30 AM,,
Ike,Friday,3,29,3/29/19,512,4.3,7:53,7:55,7.588,34,0,24,0.33,15:04,15:10,3.96,5,0,536,4.63,39,0,0:39:00,,School,Senior Spring II,4,9:00 AM,,
Ike,Saturday,3,30,3/30/19,287,2.4,8:18,8:20,7.2,20,0,19,0.27,14:58,14:49,4.05,4,0,306,2.67,24,0,0:24:00,,School,Senior Spring II,4,10:00 AM,Gassed,
Ike,Sunday,3,31,3/31/19,534,4.5,7:32,7:34,7.941,34,0,24,0.34,14:57,14:43,4.08,5,0,558,4.84,39,0,0:39:00,,School,Senior Spring II,6,8:10 PM,Gassed. Meant to go for 60,
Ike,Monday,4,1,4/1/19,512,4.3,7:53,7:55,7.588,34,0,24,0.34,15:04,14:43,4.08,5,0,536,4.64,39,0,0:39:00,,School,Senior Spring II,4.5,11:20 AM,,
CRCE,Tuesday,4,2,4/2/19,309,2.6,7:39,7:42,7.8,20,0,20,0.27,14:56,14:49,4.05,4,0,329,2.87,24,0,0:24:00,,School,Senior Spring II,,9:25 AM,,
Ike,Wednesday,4,3,4/3/19,512,4.3,7:53,7:55,7.588,34,0,24,0.33,15:04,15:10,3.96,5,0,536,4.63,39,0,0:39:00,,School,Senior Spring II,4,10:55 AM,Tired but Eric Thomas video helped,
Ike,Thursday,4,4,4/4/19,293,2.45,8:08,8:10,7.35,20,0,19,0.27,14:57,14:49,4.05,4,0,312,2.72,24,0,0:24:00,,School,Senior Spring II,3,9:31 AM,,
Ike,Friday,4,5,4/5/19,512,4.3,7:53,7:55,7.588,34,0,24,0.34,14:58,14:43,4.08,5,0,536,4.64,39,0,0:39:00,,School,Senior Spring II,4.5,8:55 AM,,
Ike,Saturday,4,6,4/6/19,675,5.7,7:10,7:12,8.341,41,0,24,0.34,15:01,14:43,4.08,5,0,699,6.04,46,0,0:46:00,,School,Senior Spring II,6,2:40 PM,Smh. Gave up at 41 minutes. Was on pace to hit 8.3 miles in exactly 60 minutes. Disappointed,
Ike,Sunday,4,7,4/7/19,280,2.34,8:31,8:33,7.02,20,0,20,0.27,14:57,14:49,4.05,4,0,300,2.61,24,0,0:24:00,,School,Senior Spring II,6,10:10 AM,Gassed,
,Monday,4,8,4/8/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
Ike,Tuesday,4,9,4/9/19,281,2.35,8:30,8:31,7.05,20,0,20,0.26,14:58,15:24,3.9,4,0,301,2.61,24,0,0:24:00,,School,Senior Spring II,4,10:20 AM,,
Ike,Wednesday,4,10,4/10/19,512,4.3,7:53,7:55,7.588,34,0,24,0.34,15:04,14:43,4.08,5,0,536,4.64,39,0,0:39:00,,School,Senior Spring II,4,11:05 AM,,
Ike,Thursday,4,11,4/11/19,299,2.51,7:56,7:59,7.53,20,0,19,0.27,14:57,14:49,4.05,4,0,318,2.78,24,0,0:24:00,,School,Senior Spring II,2,10:25 AM,,
Outside,Friday,4,12,4/12/19,1076,10.66,0,8:55,6.732,95,0,0,0.27,0,18:32,3.24,5,0,1076,10.93,100,0,1:40:00,,School,Senior Spring II,7,3:20 PM,Some feet pain here and there. No feet pain after run,
Ike,Saturday,4,13,4/13/19,271,2.26,8:50,8:51,6.78,20,0,20,0.27,14:58,14:49,4.05,4,0,291,2.53,24,0,0:24:00,,School,Senior Spring II,6,6:00 PM,,
,Sunday,4,14,4/14/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Monday,4,15,4/15/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
CRCE,Tuesday,4,16,4/16/19,404,3.41,7:19,7:20,8.184,25,0,24,0.33,15:01,15:10,3.96,5,0,428,3.74,30,0,0:30:00,,School,Senior Spring II,5,9:30 AM,,
Ike,Wednesday,4,17,4/17/19,906,7.62,7:52,7:53,7.62,60,0,24,0.33,15:01,15:10,3.96,5,0,930,7.95,65,0,1:05:00,,School,Senior Spring II,6,11:05 AM,,
CRCE,Thursday,4,18,4/18/19,208,1.74,8:36,8:38,6.96,15,0,15,0.2,15:06,15:00,4,3,0,223,1.94,18,0,0:18:00,,School,Senior Spring II,2,9:30 AM,,
Ike,Friday,4,19,4/19/19,512,4.3,7:53,7:55,7.588,34,0,24,0.33,14:58,15:10,3.96,5,0,536,4.63,39,0,0:39:00,,School,Senior Spring II,3,9:05 AM,,
Ike,Saturday,4,20,4/20/19,212,1.77,8:27,8:29,7.08,15,0,14,0.2,15:06,15:00,4,3,0,226,1.97,18,0,0:18:00,,School,Senior Spring II,1,10:25 AM,,
Ike,Sunday,4,21,4/21/19,359,3,"8:17, 8:18",8:20,7.2,24,60,24,0.33,"8:17, 8:18",15:10,3.96,5,0,383,3.33,30,0,0:30:00,,School,Senior Spring II,3,9:00 AM,,
Ike,Monday,4,22,4/22/19,728,6.1,8:11,8:12,7.32,50,0,24,0.33,15:04,15:10,3.96,5,0,752,6.43,55,0,0:55:00,,School,Senior Spring II,3,11:00 AM,"Felt great, could have gone for the half today",
CRCE,Tuesday,4,23,4/23/19,359,3,8:18,8:20,7.2,25,0,24,0.34,15:04,14:43,4.08,5,0,383,3.34,30,0,0:30:00,,School,Senior Spring II,3,9:05 AM,,
,Wednesday,4,24,4/24/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
CRCE,Thursday,4,25,4/25/19,359,3,8:18,8:20,7.2,25,0,24,0.33,15:04,15:10,3.96,5,0,383,3.33,30,0,0:30:00,,School,Senior Spring II,4,8:50 AM,,
Outside,Friday,4,26,4/26/19,184,1.69,0,8:18,7.242,14,0,0,0.21,0,19:03,3.15,4,0,184,1.9,18,0,0:18:00,,Home,Senior Spring II,1.5,7:15 AM,,
Race,Saturday,4,27,4/27/19,1142,13.1,0,7:54,7.595,103,29,0,0,0,,,0,0,1142,13.1,103,29,1:43:29,,School,Senior Spring II,7,7:10 AM,,
,Sunday,4,28,4/28/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Monday,4,29,4/29/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Tuesday,4,30,4/30/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Wednesday,5,1,5/1/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Thursday,5,2,5/2/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
Ike,Friday,5,3,5/3/19,512,4.3,7:53,7:55,7.588,34,0,24,0.34,15:04,14:43,4.08,5,0,536,4.64,39,0,0:39:00,,School,Senior Spring II,6,6:25 PM,,
,Saturday,5,4,5/4/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Sunday,5,5,5/5/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Monday,5,6,5/6/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
Ike,Tuesday,5,7,5/7/19,512,4.3,7:53,7:55,7.588,34,0,24,0.34,15:04,14:43,4.08,5,0,536,4.64,39,0,0:39:00,,School,Senior Spring II,5,10:55 AM,Emotionally heavy run,
,Wednesday,5,8,5/8/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
,Thursday,5,9,5/9/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School,Senior Spring II,,,,
Ike,Friday,5,10,5/10/19,512,4.3,7:53,7:55,7.588,34,0,24,0.34,15:04,14:43,4.08,5,0,536,4.64,39,0,0:39:00,,School,Senior Spring II,4,10:00 AM,,
,Saturday,5,11,5/11/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Sunday,5,12,5/12/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Monday,5,13,5/13/19,432,4.12,0,8:30,7.062,35,0,0,0.27,0,18:32,3.24,5,0,432,4.39,40,0,0:40:00,,Home,Summer 2019,5.5,5:40 PM,Jake's Pizza 65,
Outside,Tuesday,5,14,5/14/19,562,5.36,0,8:24,7.146,45,0,0,0.36,0,19:27,3.085,7,0,562,5.72,52,0,0:52:00,,Home,Summer 2019,5.5,5:15 PM,Jake's Pizza 72,
Outside,Wednesday,5,15,5/15/19,428,4.14,0,8:28,7.097,35,0,0,0.19,0,19:18,3.109,3,40,428,4.33,38,40,0:38:40,,Home,Summer 2019,,6:20 PM,Jake's Pizza 81,
,Thursday,5,16,5/16/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Basketball with Deeke family. 4 games,
Outside,Friday,5,17,5/17/19,734,7.26,0,9:22,6.405,68,0,0,0.22,0,20:05,2.988,4,25,734,7.48,72,25,1:12:25,,Home,Summer 2019,6,11:00 AM,Kind of rainy. Jake's Pizza 56. Feet hurt bad during 2nd half of run,
,Saturday,5,18,5/18/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Stephen Wedding,
Outside,Sunday,5,19,5/19/19,318,2.99,0,8:52,6.769,26,30,0,0.28,0,17:52,3.36,5,0,318,3.27,31,30,0:31:30,,Home,Summer 2019,4,12:05 PM,,
,Monday,5,20,5/20/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,A little under the weather. Weak heart. Would beat very rapidly after climbing stairs. Short breath too,
Outside,Tuesday,5,21,5/21/19,444,4.26,0,8:13,7.302,35,0,0,0.21,0,20:15,2.964,4,15,444,4.47,39,15,0:39:15,,Home,Summer 2019,6,5:30 PM,GASSED. Short of breath. Jake's pizza 54,
Outside,Wednesday,5,22,5/22/19,445,4.27,0,7:58,7.535,34,0,0,0.21,0,20:15,2.964,4,15,445,4.48,38,15,0:38:15,,Home,Summer 2019,6,5:35 PM,"Very sweaty after run, out of breath. Jake's Pizza 84",
,Thursday,5,23,5/23/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Basketball with Deeke family. 4 games,
Outside,Friday,5,24,5/24/19,433,4.14,0,8:42,6.9,36,0,0,0.28,0,17:52,3.36,5,0,433,4.42,41,0,0:41:00,,Home,Summer 2019,5,5:40 PM,Jake's Pizza 77,
Outside,Saturday,5,25,5/25/19,626,6.18,0,9:43,6.18,60,0,0,0.27,0,20:23,2.945,5,30,626,6.45,65,30,1:05:30,,Home,Summer 2019,6.5,8:40 AM,GASSED. Took a 2-3 minute breakk at 26:10. Clock was stopped. Jake's Pizza 79/80,
Outside,Sunday,5,26,5/26/19,337,3.19,0,7:32,7.975,24,0,0,0.18,0,19:27,3.085,3,30,337,3.37,27,30,0:27:30,,Home,Summer 2019,3,11:10 AM,,
Outside,Monday,5,27,5/27/19,442,4.26,0,8:28,7.1,36,0,0,0.2,0,15:00,4,3,0,442,4.46,39,0,0:39:00,,Home,Summer 2019,4,10:30 AM,Jake's Pizza 75,
,Tuesday,5,28,5/28/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Wednesday,5,29,5/29/19,626,5.75,0,8:42,6.9,50,0,0,0.23,0,19:34,3.066,4,30,626,5.98,54,30,0:54:30,,Home,Summer 2019,,5:00 PM,,
,Thursday,5,30,5/30/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Basketball with Deeke family,
Outside,Friday,5,31,5/31/19,454,4.37,0,8:56,6.723,39,0,0,0.27,0,18:32,3.24,5,0,454,4.64,44,0,0:44:00,,Home,Summer 2019,5,12:00 PM,Stopped early because kind of tired and had to poop but turned out just to be a fart. Phone said 80 degrees.,
Outside,Saturday,6,1,6/1/19,254,2.41,0,8:18,7.23,20,0,0,0.16,0,18:45,3.2,3,0,254,2.57,23,0,0:23:00,,Home,Summer 2019,1.5,3:15 PM,,
Outside,Sunday,6,2,6/2/19,899,9.02,0,8:53,6.765,80,0,0,0,0,,,0,0,899,9.02,80,0,1:20:00,,Home,Summer 2019,5.5,10:00 AM,,
,Monday,6,3,6/3/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Tuesday,6,4,6/4/19,563,5.5,0,8:44,6.875,48,0,0,0.19,0,18:26,3.257,3,30,563,5.69,51,30,0:51:30,,Home,Summer 2019,6,5:10 PM,,
,Wednesday,6,5,6/5/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Thursday,6,6,6/6/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Friday,6,7,6/7/19,438,4.2,0,8:35,7,36,0,0,0.25,0,19:00,3.157,4,45,438,4.45,40,45,0:40:45,,Home,Summer 2019,4,5:35 PM,83 Jake's Pizza,
Outside,Saturday,6,8,6/8/19,1004,10.03,0,9:23,6.402,94,0,0,0.14,0,19:39,3.054,2,45,1004,10.17,96,45,1:36:45,,Home,Summer 2019,6.5,10:30 AM,79 Jake's Pizza. Phone says 1:33:30 but took two 15 second pauses with clock stopped. Gassed,
Outside,Sunday,6,9,6/9/19,367,3.44,0,7:51,7.644,27,0,0,0.27,0,18:32,3.24,5,0,367,3.71,32,0,0:32:00,,Home,Summer 2019,3,3:50 PM,,
,Monday,6,10,6/10/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Tuesday,6,11,6/11/19,441,4.22,0,8:32,7.033,36,0,0,0.27,0,18:32,3.24,5,0,441,4.49,41,0,0:41:00,,Home,Summer 2019,3,5:30 PM,79 Jake's Pizza,
Outside,Wednesday,6,12,6/12/19,576,5.54,0,8:19,7.226,46,0,0,0.27,0,18:32,3.24,5,0,576,5.81,51,0,0:51:00,,Home,Summer 2019,3,5:50 PM,,
,Thursday,6,13,6/13/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Friday,6,14,6/14/19,551,5.29,0,7:46,7.741,41,0,0,0.21,0,14:18,4.2,3,0,551,5.5,44,0,0:44:00,,Home,Summer 2019,5,5:45 PM,79 Jake's Pizza,
Outside,Saturday,6,15,6/15/19,264,2.6,0,7:42,7.8,20,0,0,0,0,,,0,0,264,2.6,20,0,0:20:00,,Home,Summer 2019,3.5,11:05 AM,,
Outside,Sunday,6,16,6/16/19,839,8.21,0,8:32,7.037,70,0,0,0.27,0,18:32,3.24,5,0,839,8.48,75,0,1:15:00,,Home,Summer 2019,5,10:30 AM,Tried to go for 10 but left heel hurt at 8.00 miles and stopped,
,Monday,6,17,6/17/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Tuesday,6,18,6/18/19,638,6.25,0,8:20,7.211,52,0,0,0.15,0,20:00,3,3,0,638,6.4,55,0,0:55:00,,Home,Summer 2019,6,5:40 PM,"91 Jake's Pizza. Random kid told me, ""You got this bro. Believe in yourself"". Thank you",
,Wednesday,6,19,6/19/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Ran outside for 1:15 and stomach hurt. Went to Chicago with Mike today and had 2.5 cartons of milk. Starving,
,Thursday,6,20,6/20/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Basketball with Erin. 4 games,
Outside,Friday,6,21,6/21/19,454,4.31,0,7:54,7.605,34,0,0,0.26,0,19:14,3.12,5,0,454,4.57,39,0,0:39:00,,Home,Summer 2019,3,5:40 PM,69/70 at Jake's Pizza.,
Outside,Saturday,6,22,6/22/19,1014,10.04,0,8:58,6.693,90,0,0,0.22,0,20:28,2.933,4,30,1014,10.26,94,30,1:34:30,,Home,Summer 2019,6,10:15 AM,Shyna,
Outside,Sunday,6,23,6/23/19,441,4.25,0,8:29,7.083,36,0,0,0.21,0,19:03,3.15,4,0,441,4.46,40,0,0:40:00,,Home,Summer 2019,5,10:20 AM,GASSED. 80 Jake's Pizza,
,Monday,6,24,6/24/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Tuesday,6,25,6/25/19,448,4.33,0,8:05,7.422,35,0,0,0.15,0,20:00,3,3,0,448,4.48,38,0,0:38:00,,Home,Summer 2019,4,5:30 PM,89 Jake's Pizza,
Outside,Wednesday,6,26,6/26/19,454,4.5,0,7:54,7.605,35,30,0,0,0,,,0,0,454,4.5,35,30,0:35:30,,Home,Summer 2019,3,5:35 PM,"Didn't rain mile 1, drizzled mile 2, completely poured mile 3 (but I was somewhat covered by prairie path), and mildly rained for mile 4. Overall, I was soaked. 80 Jake's Pizza. Phone was too wet for touch screen to stop and cool down.",
,Thursday,6,27,6/27/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Had a dream with Alicia. I scored a goal and then gave her a hug <3. Basketball with Deeke family. 4 games,
Outside,Friday,6,28,6/28/19,326,3,0,8:00,7.5,24,0,0,0.32,0,17:43,3.388,5,40,326,3.32,29,40,0:29:40,,Home,Summer 2019,6,5:30 PM,Technical difficulties. First 1.1 mile did not record. I imagine pace was 8:00. So about 9 minutes. Slightly humid. 94 Jake's Pizza. Gassed,
,Saturday,6,29,6/29/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Sunday,6,30,6/30/19,1129,11.15,0,8:48,6.826,98,0,0,0.24,0,20:50,2.88,5,0,1129,11.39,103,0,1:43:00,,Home,Summer 2019,6,6:30 PM,77 Jake's Pizza. Mild left foot pain,
Outside,Monday,7,1,7/1/19,447,4.27,0,7:58,7.535,34,0,0,0.23,0,18:29,3.247,4,15,447,4.5,38,15,0:38:15,,Home,Summer 2019,6,5:35 PM,94 Jake's Pizza,
Outside,Tuesday,7,2,7/2/19,332,3.12,0,8:20,7.2,26,0,0,0.26,0,19:14,3.12,5,0,332,3.38,31,0,0:31:00,,Home,Summer 2019,3,5:40 PM,Champion Forest hill,
,Wednesday,7,3,7/3/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Thursday,7,4,7/4/19,342,3.17,0,8:13,7.315,26,0,0,0.33,0,18:11,3.3,6,0,342,3.5,32,0,0:32:00,,Home,Summer 2019,5,3:50 PM,Hot out.,
Outside,Friday,7,5,7/5/19,444,4.25,0,8:29,7.083,36,0,0,0.24,0,18:45,3.2,4,30,444,4.49,40,30,0:40:30,,Home,Summer 2019,4,5:05 PM,89 Jake's Pizza,
Outside,Saturday,7,6,7/6/19,460,4.46,0,8:59,6.69,40,0,0,0.24,0,18:45,3.2,4,30,460,4.7,44,30,0:44:30,,Home,Summer 2019,5,9:00 AM,GASSED,
,Sunday,7,7,7/7/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Monday,7,8,7/8/19,444,4.28,0,8:11,7.337,35,0,0,0.18,0,19:27,3.085,3,30,444,4.46,38,30,0:38:30,,Home,Summer 2019,4,5:30 PM,85 Jake's Pizza,
,Tuesday,7,9,7/9/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Wednesday,7,10,7/10/19,354,3.54,0,8:42,6.907,30,45,0,0,0,,,0,0,354,3.54,30,45,0:30:45,,Home,Summer 2019,6,5:30 PM,"Phone said 92. Awful run. Took 3 breaks and then quit. Awful. Wanted to go for 15 miles today but was gassed after 2.5. smh. 1 minute break, 1.5 minute break, and then 5 minute break",
,Thursday,7,11,7/11/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Friday,7,12,7/12/19,494,4.27,0,8:12,7.32,35,0,0,0.27,0,20:23,2.945,5,30,494,4.54,40,30,0:40:30,,Home,Summer 2019,3,6:55 PM,93 Jake's Pizza. Fired up run. Not accurate run at all. Made it to yellow fire hydrant at entrance of Wheaton Crossing with 34:00. Nike app is dumn,
Outside,Saturday,7,13,7/13/19,259,2.41,0,8:18,7.23,20,0,0,0.24,0,18:45,3.2,4,30,259,2.65,24,30,0:24:30,,Home,Summer 2019,2,10:00 AM,Phone said 83,
Outside,Sunday,7,14,7/14/19,574,5.57,0,8:38,6.962,48,0,0,0.24,0,19:27,3.085,4,40,574,5.81,52,40,0:52:40,,Home,Summer 2019,5.5,10:00 AM,"Phone said 83. GASSED. Wanted to go for 10 but couldn't. Took a 1 minute break at 39:11 with clock stopped. First 4 miles at 8:16 pace, last one must have been close to 10",
,Monday,7,15,7/15/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Tuesday,7,16,7/16/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Wednesday,7,17,7/17/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Sand Volleyball from Comp Mort 5-8,
,Thursday,7,18,7/18/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Basketball with Deeke family,
